GeneID	Symbol	EnsemblID
51490	SPOUT1	ENSG00000198917
10671	DCTN6	ENSG00000104671
387032	ZKSCAN4	ENSG00000187626
160897	GPR180	ENSG00000152749
132001	TAMM41	ENSG00000144559
93273	LEMD1	ENSG00000186007
81578	COL21A1	ENSG00000124749
79587	CARS2	ENSG00000134905
474344	GIMAP6	ENSG00000133561
120425	JAML	ENSG00000160593
64839	FBXL17	ENSG00000145743
26027	ACOT11	ENSG00000162390
10361	NPM2	ENSG00000158806
8331	H2AC14	ENSG00000276368
1768	DNAH6	ENSG00000115423
29080	CCDC59	ENSG00000133773
100506495	LIFR-AS1	ENSG00000244968
145482	PTGR2	ENSG00000140043
124359	CDYL2	ENSG00000166446
114112	TXNRD3	ENSG00000197763
23331	TTC28	ENSG00000100154
440689	H2BC18	ENSG00000203814
400506	KNOP1	ENSG00000103550
23563	CHST5	ENSG00000135702
22982	DIP2C	ENSG00000151240
125111	GJD3	ENSG00000183153
83881	MIXL1	ENSG00000185155
81890	QTRT1	ENSG00000213339
55435	AP1AR	ENSG00000138660
55052	MRPL20	ENSG00000242485
54799	MBTD1	ENSG00000011258
157769	FAM91A1	ENSG00000176853
55683	KANSL3	ENSG00000114982
23335	WDR7	ENSG00000091157
517	ATP5MC2	ENSG00000135390
84301	DDI2	ENSG00000197312
64756	ATPAF1	ENSG00000123472
55040	EPN3	ENSG00000049283
54455	FBXO42	ENSG00000037637
1260	CNGA2	ENSG00000183862
285600	KIAA0825	ENSG00000185261
79187	FSD1	ENSG00000105255
55148	UBR7	ENSG00000012963
25977	NECAP1	ENSG00000089818
10251	SPRY3	ENSG00000168939
9854	C2CD2L	ENSG00000172375
9617	MTRF1	ENSG00000120662
392636	AGMO	ENSG00000187546
139728	PNCK	ENSG00000130822
112752	IFT43	ENSG00000119650
9840	TESPA1	ENSG00000135426
2974	GUCY1B2	ENSG00000123201
55571	CNOT11	ENSG00000158435
51764	GNG13	ENSG00000127588
25936	NSL1	ENSG00000117697
6617	SNAPC1	ENSG00000023608
84256	FLYWCH1	ENSG00000059122
56987	BBX	ENSG00000114439
25840	TMT1A	ENSG00000185432
9487	PIGL	ENSG00000108474
100128881	VPS9D1-AS1	ENSG00000261373
286257	PAXX	ENSG00000148362
81545	FBXO38	ENSG00000145868
57482	CRACD	ENSG00000109265
54458	PRR13	ENSG00000205352
54329	GPR85	ENSG00000164604
51338	MS4A4A	ENSG00000110079
51282	SCAND1	ENSG00000171222
27288	RBMXL2	ENSG00000170748
10881	ACTL7A	ENSG00000187003
10077	TSPAN32	ENSG00000064201
51071	DERA	ENSG00000023697
83539	CHST9	ENSG00000154080
55848	PLGRKT	ENSG00000107020
286262	TPRN	ENSG00000176058
84312	BRMS1L	ENSG00000100916
55303	GIMAP4	ENSG00000133574
9889	ZBED4	ENSG00000100426
283932	FBXL19-AS1	ENSG00000260852
127602	DNAH14	ENSG00000185842
117154	DACH2	ENSG00000126733
85302	FBF1	ENSG00000188878
55623	THUMPD1	ENSG00000066654
23580	CDC42EP4	ENSG00000179604
9816	URB2	ENSG00000135763
6815	STYX	ENSG00000198252
79042	TSEN34	ENSG00000170892
9881	TRANK1	ENSG00000168016
6545	SLC7A4	ENSG00000099960
149986	LSM14B	ENSG00000149657
116285	ACSM1	ENSG00000166743
51167	CYB5R4	ENSG00000065615
23059	CLUAP1	ENSG00000103351
8479	HIRIP3	ENSG00000149929
112401	BIRC8	ENSG00000163098
84548	TMEM185A	ENSG00000269556
80011	PSME3IP1	ENSG00000172775
79993	ELOVL7	ENSG00000164181
51696	HECA	ENSG00000112406
11270	NRM	ENSG00000137404
9326	ZNHIT3	ENSG00000273611
7763	ZFAND5	ENSG00000107372
345895	RSPH4A	ENSG00000111834
192134	B3GNT6	ENSG00000198488
57480	PLEKHG1	ENSG00000120278
55520	ELAC1	ENSG00000141642
23382	AHCYL2	ENSG00000158467
100126308	MIR541	ENSG00000216179
374407	DNAJB13	ENSG00000187726
79895	ATP8B4	ENSG00000104043
50999	TMED5	ENSG00000117500
23483	TGDS	ENSG00000088451
693183	MIR598	ENSG00000207600
57186	RALGAPA2	ENSG00000188559
79664	ICE2	ENSG00000128915
494143	CHAC2	ENSG00000143942
123624	AGBL1	ENSG00000273540
79693	YRDC	ENSG00000196449
54534	MRPL50	ENSG00000136897
51668	IFT25	ENSG00000081870
51209	RAB9B	ENSG00000123570
2015	ADGRE1	ENSG00000174837
55716	LMBR1L	ENSG00000139636
5276	SERPINI2	ENSG00000114204
84173	ELMOD3	ENSG00000115459
64768	IPPK	ENSG00000127080
57147	SCYL3	ENSG00000000457
55773	TBC1D23	ENSG00000036054
27151	CPAMD8	ENSG00000160111
8786	RGS11	ENSG00000076344
5067	CNTN3	ENSG00000113805
286467	FIRRE	ENSG00000213468
259292	TAS2R46	ENSG00000226761
137902	PXDNL	ENSG00000147485
80346	REEP4	ENSG00000168476
9749	PHACTR2	ENSG00000112419
8332	H2AC16	ENSG00000276903
117285	DEFB118	ENSG00000131068
60560	NAA35	ENSG00000135040
9162	DGKI	ENSG00000157680
400629	TEX19	ENSG00000182459
390502	SERPINA2	ENSG00000258597
116841	SNAP47	ENSG00000143740
54503	ZDHHC13	ENSG00000177054
22878	TRAPPC8	ENSG00000153339
11013	TMSB15A	ENSG00000158164
79038	ZFYVE21	ENSG00000100711
78999	LRFN4	ENSG00000173621
60558	GUF1	ENSG00000151806
56654	NPDC1	ENSG00000107281
56160	NSMCE3	ENSG00000185115
284131	ENDOV	ENSG00000173818
91544	UBXN11	ENSG00000158062
81873	ARPC5L	ENSG00000136950
27111	SDCBP2	ENSG00000125775
92597	MOB1B	ENSG00000173542
23228	PLCL2	ENSG00000154822
399948	COLCA1	ENSG00000196167
134147	CMBL	ENSG00000164237
55803	ADAP2	ENSG00000184060
54930	HAUS4	ENSG00000092036
54059	YBEY	ENSG00000182362
51291	GMIP	ENSG00000089639
27314	RAB30	ENSG00000137502
122553	TRAPPC6B	ENSG00000182400
115827	RAB3C	ENSG00000152932
55650	PIGV	ENSG00000060642
29935	RPA4	ENSG00000204086
26472	PPP1R14B	ENSG00000173457
10983	CCNI	ENSG00000118816
2853	GPR31	ENSG00000120436
653604	H3C13	ENSG00000183598
114788	CSMD3	ENSG00000164796
84709	MGARP	ENSG00000137463
50837	TAS2R7	ENSG00000121377
27090	ST6GALNAC4	ENSG00000136840
10279	PRSS16	ENSG00000112812
7851	MALL	ENSG00000144063
282808	RAB40AL	ENSG00000102128
202559	KHDRBS2	ENSG00000112232
92170	MTG1	ENSG00000148824
80028	FBXL18	ENSG00000155034
9870	AREL1	ENSG00000119682
159195	USP54	ENSG00000166348
140606	SELENOM	ENSG00000198832
89839	ARHGAP11B	ENSG00000285077
83451	ABHD11	ENSG00000106077
64761	PARP12	ENSG00000059378
55718	POLR3E	ENSG00000058600
114791	TUBGCP5	ENSG00000275835
54875	CNTLN	ENSG00000044459
4711	NDUFB5	ENSG00000136521
116154	PHACTR3	ENSG00000087495
84224	NBPF3	ENSG00000142794
57282	SLC4A10	ENSG00000144290
57213	SPRYD7	ENSG00000123178
51267	CLEC1A	ENSG00000150048
23205	ACSBG1	ENSG00000103740
23125	CAMTA2	ENSG00000108509
100289255	TMEM238L	ENSG00000263429
94160	ABCC12	ENSG00000140798
84298	LLPH	ENSG00000139233
84197	POMK	ENSG00000185900
55239	OGFOD1	ENSG00000087263
10591	DNPH1	ENSG00000112667
154043	CNKSR3	ENSG00000153721
80263	TRIM45	ENSG00000134253
56255	TMX4	ENSG00000125827
54102	CLIC6	ENSG00000159212
10078	TSSC4	ENSG00000184281
7089	TLE2	ENSG00000065717
389941	C1QL3	ENSG00000165985
285025	CCDC141	ENSG00000163492
128486	FITM2	ENSG00000197296
119032	BORCS7	ENSG00000166275
92745	SLC38A5	ENSG00000017483
85445	CNTNAP4	ENSG00000152910
55656	INTS8	ENSG00000164941
27069	GHITM	ENSG00000165678
9383	TSIX	ENSG00000270641
9362	CPNE6	ENSG00000100884
5623	PSPN	ENSG00000125650
1417	CRYBB3	ENSG00000100053
144108	SPTY2D1	ENSG00000179119
125150	ZSWIM7	ENSG00000214941
84908	FAM136A	ENSG00000035141
54963	UCKL1	ENSG00000198276
51126	NAA20	ENSG00000173418
5509	PPP1R3D	ENSG00000132825
391356	PTRHD1	ENSG00000184924
283624	LINC00641	ENSG00000258441
55911	APOBR	ENSG00000184730
10634	GAS2L1	ENSG00000185340
9654	TTLL4	ENSG00000135912
81554	RCC1L	ENSG00000274523
80336	PABPC1L	ENSG00000101104
55105	GPATCH2	ENSG00000092978
54108	CHRAC1	ENSG00000104472
283518	KCNRG	ENSG00000198553
140683	BPIFA2	ENSG00000131050
139322	APOOL	ENSG00000155008
83695	RHNO1	ENSG00000171792
11108	PRDM4	ENSG00000110851
493861	EID3	ENSG00000255150
166647	ADGRA3	ENSG00000152990
159989	DEUP1	ENSG00000165325
80311	KLHL15	ENSG00000174010
56894	AGPAT3	ENSG00000160216
23588	KLHDC2	ENSG00000165516
23158	TBC1D9	ENSG00000109436
3652	IPP	ENSG00000197429
400569	MED11	ENSG00000161920
199857	ALG14	ENSG00000172339
131965	METTL6	ENSG00000206562
84460	ZMAT1	ENSG00000166432
83594	NUDT12	ENSG00000112874
79624	ARMT1	ENSG00000146476
79085	SLC25A23	ENSG00000125648
64405	CDH22	ENSG00000149654
51308	REEP2	ENSG00000132563
51014	TMED7	ENSG00000134970
9394	HS6ST1	ENSG00000136720
222	ALDH3B2	ENSG00000132746
115861	NXNL1	ENSG00000171773
91647	ATPAF2	ENSG00000171953
55765	INAVA	ENSG00000163362
10677	AVIL	ENSG00000135407
574484	MIR520G	ENSG00000207799
51130	ASB3	ENSG00000115239
79692	ZNF322	ENSG00000181315
29937	NENF	ENSG00000117691
26751	SH3YL1	ENSG00000035115
100423038	MIR466	ENSG00000265376
100302156	MIR1229	ENSG00000221394
221035	REEP3	ENSG00000165476
64787	EPS8L2	ENSG00000177106
57540	DISP3	ENSG00000204624
4817	NIT1	ENSG00000158793
84988	PPP1R16A	ENSG00000160972
83759	RBM4B	ENSG00000173914
406898	MIR105-2	ENSG00000207818
116138	KLHDC3	ENSG00000124702
114780	PKD1L2	ENSG00000166473
84319	CMSS1	ENSG00000184220
64745	METTL17	ENSG00000165792
55015	PRPF39	ENSG00000185246
9754	STARD8	ENSG00000130052
219844	HYLS1	ENSG00000198331
84899	TMTC4	ENSG00000125247
84889	SLC7A3	ENSG00000165349
8800	PEX11A	ENSG00000166821
8310	ACOX3	ENSG00000087008
137868	SGCZ	ENSG00000185053
94056	SYAP1	ENSG00000169895
23247	KATNIP	ENSG00000047578
10947	AP3M2	ENSG00000070718
693143	MIR558	ENSG00000207653
746	TMEM258	ENSG00000134825
390598	SKOR1	ENSG00000188779
166614	DCLK2	ENSG00000170390
91272	BOD1	ENSG00000145919
55857	KIZ	ENSG00000088970
9050	PSTPIP2	ENSG00000152229
3889	KRT83	ENSG00000170523
398	ARHGDIG	ENSG00000242173
390594	KBTBD13	ENSG00000234438
123036	TC2N	ENSG00000165929
54923	LIME1	ENSG00000203896
51205	ACP6	ENSG00000162836
102724560	LOC102724560	ENSG00000160200
197257	LDHD	ENSG00000166816
144699	FBXL14	ENSG00000171823
80325	ABTB1	ENSG00000114626
54798	DCHS2	ENSG00000197410
54784	ALKBH4	ENSG00000160993
23379	ICE1	ENSG00000164151
347731	LRRTM3	ENSG00000198739
80237	ELL3	ENSG00000128886
25847	ANAPC13	ENSG00000129055
8225	GTPBP6	ENSG00000178605
3770	KCNJ14	ENSG00000182324
100506421	PANTR1	ENSG00000233639
84280	BTBD10	ENSG00000148925
6954	TCP11	ENSG00000124678
100302150	MIR1296	ENSG00000221063
257313	UTS2B	ENSG00000188958
221935	SDK1	ENSG00000146555
113457	TUBA3D	ENSG00000075886
84552	PARD6G	ENSG00000178184
57110	PLAAT1	ENSG00000127252
28983	TMPRSS11E	ENSG00000087128
7093	TLL2	ENSG00000095587
955	ENTPD6	ENSG00000197586
83940	TATDN1	ENSG00000147687
51533	PHF7	ENSG00000010318
51171	HSD17B14	ENSG00000087076
22879	MON1B	ENSG00000103111
8537	BCAS1	ENSG00000064787
148281	SYT6	ENSG00000134207
56884	FSTL5	ENSG00000168843
23127	COLGALT2	ENSG00000198756
10324	KLHL41	ENSG00000239474
100500908	MIR3613	ENSG00000264864
642934	CERNA2	ENSG00000285972
284406	ZFP82	ENSG00000181007
200845	KCTD6	ENSG00000168301
153572	IRX2	ENSG00000170561
85004	RERG	ENSG00000134533
51204	TACO1	ENSG00000136463
23440	OTP	ENSG00000171540
9936	CD302	ENSG00000241399
641371	ACOT1	ENSG00000184227
140807	KRT72	ENSG00000170486
84690	SPATA22	ENSG00000141255
54922	RASIP1	ENSG00000105538
51222	ZNF219	ENSG00000165804
23034	SAMD4A	ENSG00000020577
3166	HMX1	ENSG00000215612
100302221	MIR1291	ENSG00000281842
221078	NSUN6	ENSG00000241058
138474	TAF1L	ENSG00000122728
57179	KIAA1191	ENSG00000122203
56261	GPCPD1	ENSG00000125772
55698	RADIL	ENSG00000157927
55172	DNAAF2	ENSG00000165506
23423	TMED3	ENSG00000166557
7993	UBXN8	ENSG00000104691
283358	B4GALNT3	ENSG00000139044
145978	LINC00052	ENSG00000259527
125958	OR7D4	ENSG00000174667
23026	MYO16	ENSG00000041515
7844	RNF103	ENSG00000239305
414062	CCL3L3	ENSG00000276085
152503	SH3D19	ENSG00000109686
116540	MRPL53	ENSG00000204822
57451	TENM2	ENSG00000145934
28512	NKIRAS1	ENSG00000197885
26164	MTG2	ENSG00000101181
25957	PNISR	ENSG00000132424
693172	MIR587	ENSG00000207577
137886	UBXN2B	ENSG00000215114
57799	RAB40C	ENSG00000197562
8329	H2AC13	ENSG00000196747
256435	ST6GALNAC3	ENSG00000184005
80303	EFHD1	ENSG00000115468
55582	KIF27	ENSG00000165115
8509	NDST2	ENSG00000166507
58505	OSTC	ENSG00000198856
55622	TTC27	ENSG00000018699
55500	ETNK1	ENSG00000139163
1850	DUSP8	ENSG00000184545
254827	NAALADL2	ENSG00000177694
112714	TUBA3E	ENSG00000152086
84513	PLPP5	ENSG00000147535
83699	SH3BGRL2	ENSG00000198478
80776	B9D2	ENSG00000123810
4498	MT1JP	ENSG00000290662
134353	LSM11	ENSG00000155858
132014	IL17RE	ENSG00000163701
3884	KRT33B	ENSG00000131738
442721	LMOD2	ENSG00000170807
84340	GFM2	ENSG00000164347
79841	AGBL2	ENSG00000165923
54933	RHBDL2	ENSG00000158315
28513	CDH19	ENSG00000071991
100126296	MIR298	ENSG00000216031
147040	KCTD11	ENSG00000213859
142940	TRUB1	ENSG00000165832
83931	STK40	ENSG00000196182
55852	TEX2	ENSG00000136478
54537	SHLD2	ENSG00000122376
10090	UST	ENSG00000111962
389816	LRRC26	ENSG00000184709
167826	OLIG3	ENSG00000177468
117143	TADA1	ENSG00000152382
54947	LPCAT2	ENSG00000087253
49856	WRAP73	ENSG00000116213
24147	FJX1	ENSG00000179431
28955	DEXI	ENSG00000182108
11159	RABL2A	ENSG00000079974
10777	ARPP21	ENSG00000172995
4608	MYBPH	ENSG00000133055
91687	CENPL	ENSG00000120334
84547	PGBD1	ENSG00000137338
83741	TFAP2D	ENSG00000008197
56833	SLAMF8	ENSG00000158714
55006	TRMT61B	ENSG00000171103
10107	TRIM10	ENSG00000204613
114134	SLC2A13	ENSG00000151229
55796	MBNL3	ENSG00000076770
152185	SPICE1	ENSG00000163611
147923	ZNF420	ENSG00000197050
90665	TBL1Y	ENSG00000092377
57149	LYRM1	ENSG00000102897
54831	BEST2	ENSG00000039987
51302	CYP39A1	ENSG00000146233
11066	SNRNP35	ENSG00000184209
129684	CNTNAP5	ENSG00000155052
83543	AIF1L	ENSG00000126878
54884	RETSAT	ENSG00000042445
83862	TMEM120A	ENSG00000189077
56929	FEM1C	ENSG00000145780
54838	WBP1L	ENSG00000166272
27334	P2RY10	ENSG00000078589
9363	RAB33A	ENSG00000134594
8501	SLC43A1	ENSG00000149150
494115	RBMXL1	ENSG00000213516
285193	DUSP28	ENSG00000188542
84191	CIAO2A	ENSG00000166797
64838	FNDC4	ENSG00000115226
64342	HS1BP3	ENSG00000118960
23539	SLC16A8	ENSG00000100156
10368	CACNG3	ENSG00000006116
10169	SERF2	ENSG00000140264
576	ADGRB2	ENSG00000121753
160428	ALDH1L2	ENSG00000136010
112936	VPS26B	ENSG00000151502
64760	FHIP2B	ENSG00000158863
57333	RCN3	ENSG00000142552
56155	TEX14	ENSG00000121101
54891	INO80D	ENSG00000114933
26240	FAM50B	ENSG00000145945
286151	FBXO43	ENSG00000156509
283431	GAS2L3	ENSG00000139354
221830	POLR1F	ENSG00000105849
143471	PSMA8	ENSG00000154611
114789	SLC25A25	ENSG00000148339
26873	OPLAH	ENSG00000178814
8818	DPM2	ENSG00000136908
7762	ZNF215	ENSG00000149054
401138	AMTN	ENSG00000187689
388969	C2orf68	ENSG00000168887
126133	ALDH16A1	ENSG00000161618
81706	PPP1R14C	ENSG00000198729
51003	MED31	ENSG00000108590
220074	LRTOMT	ENSG00000284922
121268	RHEBL1	ENSG00000167550
90580	TIMM29	ENSG00000142444
79832	QSER1	ENSG00000060749
55732	FIRRM	ENSG00000000460
7727	ZNF174	ENSG00000103343
101060264	FOXP4-AS1	ENSG00000234753
80217	CFAP43	ENSG00000197748
79027	ZNF655	ENSG00000197343
389541	LAMTOR4	ENSG00000188186
83449	PMFBP1	ENSG00000118557
11179	ZNF277	ENSG00000198839
8193	DPF1	ENSG00000011332
161725	OTUD7A	ENSG00000169918
79828	METTL8	ENSG00000123600
79735	TBC1D17	ENSG00000104946
23491	CES3	ENSG00000172828
4355	MPP2	ENSG00000108852
100616142	MIR4458	ENSG00000284000
100313824	MIR663B	ENSG00000221288
387521	PEDS1	ENSG00000240849
253017	TECRL	ENSG00000205678
92399	MRRF	ENSG00000148187
55638	SYBU	ENSG00000147642
55122	AKIRIN2	ENSG00000135334
387837	CLEC12B	ENSG00000256660
130507	UBR3	ENSG00000144357
93183	PIGM	ENSG00000143315
84623	KIRREL3	ENSG00000149571
57409	MIF4GD	ENSG00000125457
55471	NDUFAF7	ENSG00000003509
53916	RAB4B	ENSG00000167578
79447	PAGR1	ENSG00000280789
55180	LINS1	ENSG00000140471
2880	GPX5	ENSG00000224586
138065	RNF183	ENSG00000165188
93107	KCNG4	ENSG00000168418
64412	GZF1	ENSG00000125812
26267	FBXO10	ENSG00000147912
284161	GDPD1	ENSG00000153982
204801	NLRP11	ENSG00000179873
140901	STK35	ENSG00000125834
90586	AOC4P	ENSG00000291070
574458	MIR512-1	ENSG00000207645
155435	RBM33	ENSG00000184863
149428	BNIPL	ENSG00000163141
84858	ZNF503	ENSG00000165655
57701	NCKAP5L	ENSG00000167566
57191	VN1R1	ENSG00000178201
51283	BFAR	ENSG00000103429
693149	MIR564	ENSG00000284498
375449	MAST4	ENSG00000069020
342510	CD300E	ENSG00000186407
122706	PSMB11	ENSG00000222028
57053	CHRNA10	ENSG00000129749
55070	DET1	ENSG00000140543
51368	TEX264	ENSG00000164081
9317	PTER	ENSG00000165983
693157	MIR572	ENSG00000207716
150372	NFAM1	ENSG00000235568
132158	GLYCTK	ENSG00000168237
57180	ACTR3B	ENSG00000133627
54921	CHTF8	ENSG00000168802
54825	CDHR2	ENSG00000074276
349667	RTN4RL2	ENSG00000186907
84221	SPATC1L	ENSG00000160284
152404	IGSF11	ENSG00000144847
124842	TMEM132E	ENSG00000181291
55719	SLF2	ENSG00000119906
51006	SLC35C2	ENSG00000080189
24139	EML2	ENSG00000125746
2134	EXTL1	ENSG00000158008
285908	LINC00174	ENSG00000179406
201164	PLD6	ENSG00000179598
154141	MBOAT1	ENSG00000172197
81605	URM1	ENSG00000167118
27201	GPR78	ENSG00000155269
9256	TSPOAP1	ENSG00000005379
6940	ZNF354A	ENSG00000169131
123811	CEP20	ENSG00000133393
92714	ARRDC1	ENSG00000197070
51385	ZNF589	ENSG00000164048
51057	WDPCP	ENSG00000143951
2835	GPR12	ENSG00000132975
2585	GALK2	ENSG00000156958
285527	FRYL	ENSG00000075539
118471	PRAP1	ENSG00000165828
116541	MRPL54	ENSG00000183617
115294	PCMTD1	ENSG00000168300
84910	TMEM87B	ENSG00000153214
57633	LRRN1	ENSG00000175928
29777	ABT1	ENSG00000146109
23587	ELP5	ENSG00000170291
1519	CTSO	ENSG00000256043
100302284	MIR1303	ENSG00000221552
693232	MIR647	ENSG00000207554
693181	MIR596	ENSG00000207826
375387	NRROS	ENSG00000174004
221955	DAGLB	ENSG00000164535
51227	PIGP	ENSG00000185808
51112	TRAPPC12	ENSG00000171853
25871	NEPRO	ENSG00000163608
9745	ZNF536	ENSG00000198597
7260	EIPR1	ENSG00000032389
81875	ISG20L2	ENSG00000143319
80320	SP6	ENSG00000189120
51537	MTFP1	ENSG00000242114
27120	DKKL1	ENSG00000104901
64431	ACTR6	ENSG00000075089
25849	PARM1	ENSG00000169116
22990	PCNX1	ENSG00000100731
84937	ZNRF1	ENSG00000186187
51296	SLC15A3	ENSG00000110446
51023	MRPS18C	ENSG00000163319
29990	PILRB	ENSG00000121716
9038	TAAR5	ENSG00000135569
653781	POTEJ	ENSG00000222038
139212	DNAAF6	ENSG00000080572
117166	WFIKKN1	ENSG00000127578
115286	SLC25A26	ENSG00000144741
84978	FRMD5	ENSG00000171877
27128	CYTH4	ENSG00000100055
23341	DNAJC16	ENSG00000116138
10446	LRRN2	ENSG00000170382
7701	ZNF142	ENSG00000115568
6039	RNASE6	ENSG00000169413
168507	PKD1L1	ENSG00000158683
54497	HEATR5B	ENSG00000008869
5939	RBMS2	ENSG00000076067
201625	DNAH12	ENSG00000174844
158747	MOSPD2	ENSG00000130150
92014	SLC25A51	ENSG00000122696
90624	LYRM7	ENSG00000186687
84203	TXNDC2	ENSG00000168454
56548	CHST7	ENSG00000147119
26061	HACL1	ENSG00000131373
220042	DDIAS	ENSG00000165490
145837	DRAIC	ENSG00000245750
57648	KIAA1522	ENSG00000162522
23617	TSSK2	ENSG00000206203
7478	WNT8A	ENSG00000061492
1833	EPYC	ENSG00000083782
401145	CCSER1	ENSG00000184305
57396	CLK4	ENSG00000113240
10255	HCG9	ENSG00000204625
3222	HOXC5	ENSG00000172789
1007	CDH9	ENSG00000113100
79611	ACSS3	ENSG00000111058
54516	MTRF1L	ENSG00000112031
25999	CLIP3	ENSG00000105270
9758	FRMPD4	ENSG00000169933
1040	CDS1	ENSG00000163624
574479	MIR517A	ENSG00000207734
388125	C2CD4B	ENSG00000205502
57594	HOMEZ	ENSG00000290292
51375	SNX7	ENSG00000162627
25844	YIPF3	ENSG00000137207
23306	NEMP1	ENSG00000166881
9553	MRPL33	ENSG00000243147
130120	REG3G	ENSG00000143954
84986	ARHGAP19	ENSG00000213390
64843	ISL2	ENSG00000159556
51303	FKBP11	ENSG00000134285
23518	R3HDM1	ENSG00000048991
6769	STAC	ENSG00000144681
3671	ISLR	ENSG00000129009
171019	ADAMTS19	ENSG00000145808
84892	POMGNT2	ENSG00000144647
79849	NHERF4	ENSG00000172367
64397	ZNF106	ENSG00000103994
55103	RALGPS2	ENSG00000116191
29066	ZC3H7A	ENSG00000122299
9725	TMEM63A	ENSG00000196187
81033	KCNH6	ENSG00000173826
60685	ZFAND3	ENSG00000156639
51332	SPTBN5	ENSG00000137877
26225	ARL5A	ENSG00000162980
23053	ZSWIM8	ENSG00000214655
100913187	APOBEC3A_B	ENSG00000128383
100507392	SENCR	ENSG00000254703
342926	ZNF677	ENSG00000197928
114784	CSMD2	ENSG00000121904
347240	KIF24	ENSG00000186638
340547	VSIG1	ENSG00000101842
64850	ETNPPL	ENSG00000164089
26268	FBXO9	ENSG00000112146
7692	ZNF133	ENSG00000125846
221914	GPC2	ENSG00000213420
114821	SCAND3	ENSG00000232040
64428	CIAO3	ENSG00000103245
29113	C6orf15	ENSG00000204542
9172	MYOM2	ENSG00000036448
4682	NUBP1	ENSG00000103274
100302161	MIR1205	ENSG00000221771
344758	GPR149	ENSG00000174948
203427	SLC25A43	ENSG00000077713
129804	FBLN7	ENSG00000144152
84967	LSM10	ENSG00000181817
78995	HROB	ENSG00000125319
64098	PARVG	ENSG00000138964
57688	ZSWIM6	ENSG00000130449
57665	RDH14	ENSG00000240857
11182	SLC2A6	ENSG00000160326
101927152	SAMMSON	ENSG00000240405
115265	DDIT4L	ENSG00000145358
84993	UBL7	ENSG00000138629
79574	EPS8L3	ENSG00000198758
55701	ARHGEF40	ENSG00000165801
8187	ZNF239	ENSG00000196793
440387	CTRB2	ENSG00000168928
317781	DDX51	ENSG00000185163
158158	RASEF	ENSG00000165105
55647	RAB20	ENSG00000139832
55298	RNF121	ENSG00000137522
55041	PLEKHB2	ENSG00000115762
54587	MXRA8	ENSG00000162576
51337	THEM6	ENSG00000130193
51108	METTL9	ENSG00000197006
25853	DCAF12	ENSG00000198876
7570	ZNF22	ENSG00000165512
2307	FOXS1	ENSG00000179772
54939	COMMD4	ENSG00000140365
266743	NPAS4	ENSG00000174576
160065	PATE1	ENSG00000171053
132612	ADAD1	ENSG00000164113
131544	CRYBG3	ENSG00000080200
113201	GOLM2	ENSG00000166734
79674	VEPH1	ENSG00000197415
79441	HAUS3	ENSG00000214367
65981	CAPRIN2	ENSG00000110888
57569	ARHGAP20	ENSG00000137727
55204	GOLPH3L	ENSG00000143457
654364	NME1-NME2	ENSG00000011052
439990	LINC00857	ENSG00000237523
6003	RGS13	ENSG00000127074
152110	NEK10	ENSG00000163491
131890	GRK7	ENSG00000114124
127829	ARL8A	ENSG00000143862
85479	DNAJC5B	ENSG00000147570
56927	GPR108	ENSG00000125734
51372	TMA7	ENSG00000232112
29901	SAC3D1	ENSG00000168061
286753	TRARG1	ENSG00000184811
162427	RETREG3	ENSG00000141699
143425	SYT9	ENSG00000170743
58478	ENOPH1	ENSG00000145293
401190	RGS7BP	ENSG00000186479
55625	ZDHHC7	ENSG00000153786
54810	GIPC2	ENSG00000137960
5064	PALM	ENSG00000099864
4917	NTN3	ENSG00000162068
442038	SULT1C3	ENSG00000196228
80174	DBF4B	ENSG00000161692
57524	CASKIN1	ENSG00000167971
55132	LARP1B	ENSG00000138709
29985	SLC39A3	ENSG00000141873
10745	PHTF1	ENSG00000116793
10732	TCFL5	ENSG00000101190
768211	RELL1	ENSG00000181826
283953	TMEM114	ENSG00000232258
154661	RUNDC3B	ENSG00000105784
140459	ASB6	ENSG00000148331
122481	AK7	ENSG00000140057
114336	CGB2	ENSG00000104818
84691	GARIN1B	ENSG00000135248
57001	SDHAF3	ENSG00000196636
54677	CROT	ENSG00000005469
25972	UNC50	ENSG00000115446
10955	SERINC3	ENSG00000132824
7710	ZNF154	ENSG00000179909
100500896	MIR3666	ENSG00000272230
342897	NCCRP1	ENSG00000188505
163175	LGI4	ENSG00000153902
117196	MRGPRX4	ENSG00000179817
58526	MID1IP1	ENSG00000165175
55095	SAMD4B	ENSG00000179134
26063	DECR2	ENSG00000242612
22899	ARHGEF15	ENSG00000198844
644150	WIPF3	ENSG00000122574
284098	PIGW	ENSG00000277161
114787	GPRIN1	ENSG00000169258
55667	DENND4C	ENSG00000137145
54960	GEMIN8	ENSG00000046647
23005	MAPKBP1	ENSG00000137802
9942	XYLB	ENSG00000093217
340485	ACER2	ENSG00000177076
140689	CBLN4	ENSG00000054803
123872	DNAAF1	ENSG00000154099
23253	ANKRD12	ENSG00000101745
23200	ATP11B	ENSG00000058063
222068	TMED4	ENSG00000158604
122622	ADSS1	ENSG00000185100
64096	GFRA4	ENSG00000125861
642587	MIR205HG	ENSG00000230937
374403	TBC1D10C	ENSG00000175463
51193	ZNF639	ENSG00000121864
404266	HOXB-AS3	ENSG00000233101
