SCREEN_ID,SOURCE_ID,SOURCE_TYPE,AUTHOR,SCREEN_NAME,SCORES_SIZE,FULL_SIZE,FULL_SIZE_AVAILABLE,NUMBER_OF_HITS,ANALYSIS,SIGNIFICANCE_INDICATOR,SIGNIFICANCE_CRITERIA,THROUGHPUT,SCREEN_TYPE,SCREEN_FORMAT,EXPERIMENTAL_SETUP,DURATION,CONDITION_NAME,CONDITION_DOSAGE,MOI,LIBRARY,LIBRARY_TYPE,LIBRARY_METHODOLOGY,ENZYME,CELL_LINE,CELL_TYPE,PHENOTYPE,SCORE_COL_COUNT,SCORE.1_TYPE,SCORE.2_TYPE,SCORE.3_TYPE,SCORE.4_TYPE,SCORE.5_TYPE,ORGANISM_ID,ORGANISM_OFFICIAL,NOTES,SOURCE,SCREEN_RATIONALE,CELL_TYPE_BROAD
712,30971826,pubmed,Behan FM (2019),22-PMID30971826,17995,17995,Yes,1474,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,BHY,Oral Squamous Cell Carcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral / Squamous
713,30971826,pubmed,Behan FM (2019),23-PMID30971826,17995,17995,Yes,1654,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,BICR10,Oral Squamous Cell Carcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral / Squamous
715,30971826,pubmed,Behan FM (2019),25-PMID30971826,17995,17995,Yes,986,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,BICR78,Oral Squamous Cell Carcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral / Squamous
716,30971826,pubmed,Behan FM (2019),26-PMID30971826,17995,17995,Yes,1112,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,BxPC-3,Pancreatic Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Pancreas / Glandular
717,30971826,pubmed,Behan FM (2019),27-PMID30971826,17995,17995,Yes,1323,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,C2BBe1,Colorectal Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal
718,30971826,pubmed,Behan FM (2019),28-PMID30971826,17995,17995,Yes,1778,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,Ca9-22,Gingival Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral
719,30971826,pubmed,Behan FM (2019),29-PMID30971826,17995,17995,Yes,1875,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAL-27,Tongue Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral
720,30971826,pubmed,Behan FM (2019),30-PMID30971826,17995,17995,Yes,1350,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAL-33,Tongue Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Oral
721,30971826,pubmed,Behan FM (2019),31-PMID30971826,17995,17995,Yes,1697,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAL-51,Breast Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Breast / Glandular
722,30971826,pubmed,Behan FM (2019),32-PMID30971826,17995,17995,Yes,877,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAL-72,Osteosarcoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Bone
723,30971826,pubmed,Behan FM (2019),33-PMID30971826,17995,17995,Yes,1213,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,Caov-4,Ovary Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Ovary / Glandular
724,30971826,pubmed,Behan FM (2019),34-PMID30971826,17995,17995,Yes,1564,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAPAN-1,Pancreatic Ductal Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Pancreas / Glandular
725,30971826,pubmed,Behan FM (2019),35-PMID30971826,17995,17995,Yes,1116,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CAS-1,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
726,30971826,pubmed,Behan FM (2019),36-PMID30971826,17995,17995,Yes,1285,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CHP212,Neuroblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
727,30971826,pubmed,Behan FM (2019),37-PMID30971826,17995,17995,Yes,1395,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,CL-11,Colorectal Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal
728,30971826,pubmed,Behan FM (2019),38-PMID30971826,17995,17995,Yes,1277,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COLO-205,Colonic Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal / Glandular
729,30971826,pubmed,Behan FM (2019),39-PMID30971826,17995,17995,Yes,1686,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COLO-320-HSR,Colonic Adenocarcinoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal / Glandular
730,30971826,pubmed,Behan FM (2019),40-PMID30971826,17995,17995,Yes,401,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,Colo-678,Colonic Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal
731,30971826,pubmed,Behan FM (2019),41-PMID30971826,17995,17995,Yes,1471,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COLO-680N,Esophageal Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Head and Neck
732,30971826,pubmed,Behan FM (2019),42-PMID30971826,17995,17995,Yes,1600,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COLO-684,Endometrial Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Uterus
733,30971826,pubmed,Behan FM (2019),43-PMID30971826,17995,17995,Yes,1003,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COLO-824,Breast Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Breast
734,30971826,pubmed,Behan FM (2019),44-PMID30971826,17995,17995,Yes,1521,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,COR-L23,Large Cell Lung Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Lung
735,30971826,pubmed,Behan FM (2019),45-PMID30971826,17995,17995,Yes,1940,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,D-423MG,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
736,30971826,pubmed,Behan FM (2019),46-PMID30971826,17995,17995,Yes,933,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,D-502MG,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
737,30971826,pubmed,Behan FM (2019),47-PMID30971826,17995,17995,Yes,1404,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,D-542MG,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
739,30971826,pubmed,Behan FM (2019),49-PMID30971826,17995,17995,Yes,1258,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,DBTRG-05MG,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
740,30971826,pubmed,Behan FM (2019),50-PMID30971826,17995,17995,Yes,1607,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,Detroit562,Lymphoma or Leukaemia Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Lymphoid
741,30971826,pubmed,Behan FM (2019),51-PMID30971826,17995,17995,Yes,1333,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,NICR402 (DiFi),Colorectal Cancer Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Gastrointestinal
742,30971826,pubmed,Behan FM (2019),52-PMID30971826,17995,17995,Yes,1438,BAGEL,Score Significance,Score.1 (Bayes Factor) > 0.0,High Throughput,Negative Selection,Pool,Timecourse,14 Days,NA,NA,~ 0.3,Human CRISPR Library v.1.1,CRISPRn,Knockout,Cas9,DK-MG,Glioblastoma Cell Line,cell proliferation,1,Bayes Factor,NA,NA,NA,NA,9606,H. sapiens,Genes with a Scaled Bayesian Factor (BF) greater than 0 were identified as fitness genes (hits) for this cell line in this CRISPR screen. The modified BAGEL analysis computed gene-level BFs by the sgRNAs by averaging them instead of summing them. A 5% FDR threshold was used.,BioGRID ORCS,Cell-essential genes,Nervous
