cell_type,gene,num_hits,num_screens,gene_ensembl
Lung-Glandular,MRM3,1,49,ENSG00000171861
Lung-Glandular,MROH2B,1,49,ENSG00000171495
Lung-Glandular,MRPS2,1,49,ENSG00000122140
Lung-Glandular,MTFMT,1,49,ENSG00000103707
Lung-Glandular,MTFP1,1,49,ENSG00000242114
Lung-Glandular,MTFR1,1,49,ENSG00000066855
Lung-Glandular,MTR,1,49,ENSG00000116984
Lung-Glandular,MTRNR2L2,1,49,
Lung-Glandular,MUC5B,1,49,ENSG00000117983
Lung-Glandular,MYL2,1,49,ENSG00000111245
Lung-Glandular,MYO19,1,49,ENSG00000278259
Lung-Glandular,MYO1A,1,49,ENSG00000166866
Lung-Glandular,N4BP1,1,49,ENSG00000102921
Lung-Glandular,NAGS,1,49,ENSG00000161653
Lung-Glandular,NAMPT,1,49,ENSG00000105835
Lung-Glandular,NANOS1,1,49,ENSG00000188613
Lung-Glandular,NBPF14,1,49,ENSG00000270629
Lung-Glandular,NBR1,1,49,ENSG00000188554
Lung-Glandular,NCBP3,1,49,ENSG00000074356
Lung-Glandular,NCF4,1,49,ENSG00000100365
Lung-Glandular,NCLN,1,49,ENSG00000125912
Lung-Glandular,NCOR1,1,49,ENSG00000141027
Lung-Glandular,NDUFA2,1,49,ENSG00000131495
Lung-Glandular,NDUFB5,1,49,ENSG00000136521
Lung-Glandular,NDUFS3,1,49,ENSG00000213619
Lung-Glandular,NDUFV1,1,49,ENSG00000167792
Lung-Glandular,NDUFV2,1,49,ENSG00000178127
Lung-Glandular,NEB,1,49,ENSG00000183091
Lung-Glandular,NEU4,1,49,ENSG00000204099
Lung-Glandular,NFAT5,1,49,ENSG00000102908
Lung-Glandular,NHLRC4,1,49,ENSG00000257108
Lung-Glandular,NIM1K,1,49,ENSG00000177453
Lung-Glandular,NIT2,1,49,ENSG00000114021
Lung-Glandular,NKTR,1,49,ENSG00000114857
Lung-Glandular,NKX2-1,1,49,ENSG00000136352
Lung-Glandular,NKX6-3,1,49,ENSG00000165066
Lung-Glandular,NME3,1,49,ENSG00000103024
Lung-Glandular,NME6,1,49,ENSG00000172113
Lung-Glandular,NOA1,1,49,ENSG00000084092
Lung-Glandular,NOL4L,1,49,ENSG00000197183
Lung-Glandular,NOX1,1,49,ENSG00000007952
Lung-Glandular,NPM1,1,49,ENSG00000181163
Lung-Glandular,NPR1,1,49,ENSG00000169418
Lung-Glandular,NPTX1,1,49,ENSG00000171246
Lung-Glandular,NPVF,1,49,ENSG00000105954
Lung-Glandular,NQO1,1,49,ENSG00000181019
Lung-Glandular,NR1D1,1,49,ENSG00000126368
Lung-Glandular,NR1H2,1,49,ENSG00000131408
Lung-Glandular,NR1H3,1,49,ENSG00000025434
Lung-Glandular,NRSN1,1,49,ENSG00000152954
Lung-Glandular,NSMCE2,1,49,ENSG00000156831
Lung-Glandular,NT5DC2,1,49,ENSG00000168268
Lung-Glandular,NTNG1,1,49,ENSG00000162631
Lung-Glandular,NUBPL,1,49,ENSG00000151413
Lung-Glandular,NUP58,1,49,ENSG00000139496
Lung-Glandular,NYNRIN,1,49,ENSG00000205978
Lung-Glandular,OGFOD3,1,49,ENSG00000181396
Lung-Glandular,OMP,1,49,ENSG00000254550
Lung-Glandular,OPHN1,1,49,ENSG00000079482
Lung-Glandular,OPLAH,1,49,ENSG00000178814
Lung-Glandular,OR11H4,1,49,ENSG00000176198
Lung-Glandular,OR13G1,1,49,ENSG00000197437
Lung-Glandular,OR2T2,1,49,ENSG00000196240
Lung-Glandular,OR4C13,1,49,ENSG00000258817
Lung-Glandular,OR4F29,1,49,ENSG00000284733
Lung-Glandular,OR4K15,1,49,ENSG00000169488
Lung-Glandular,OR51G1,1,49,ENSG00000278870
Lung-Glandular,OR5A1,1,49,ENSG00000172320
Lung-Glandular,OR5AN1,1,49,ENSG00000176495
Lung-Glandular,OR5T3,1,49,ENSG00000172489
Lung-Glandular,OR9I1,1,49,ENSG00000172377
Lung-Glandular,OSR1,1,49,ENSG00000143867
Lung-Glandular,OTUD5,1,49,ENSG00000068308
Lung-Glandular,OXSM,1,49,ENSG00000151093
Lung-Glandular,PAK4,1,49,ENSG00000130669
Lung-Glandular,PAPPA2,1,49,ENSG00000116183
Lung-Glandular,PAQR6,1,49,ENSG00000160781
Lung-Glandular,PARG,1,49,ENSG00000227345
Lung-Glandular,PATL1,1,49,ENSG00000166889
Lung-Glandular,PAX9,1,49,ENSG00000198807
Lung-Glandular,PCDHA11,1,49,ENSG00000249158
Lung-Glandular,PCDHA4,1,49,ENSG00000204967
Lung-Glandular,PCDHA9,1,49,ENSG00000204961
Lung-Glandular,PCDHGA2,1,49,ENSG00000081853
Lung-Glandular,PCDHGA7,1,49,ENSG00000253537
Lung-Glandular,PCDHGA8,1,49,ENSG00000253767
Lung-Glandular,PCK2,1,49,ENSG00000100889
Lung-Glandular,PDCD2L,1,49,ENSG00000126249
Lung-Glandular,PDCD4,1,49,ENSG00000150593
Lung-Glandular,PDCL3,1,49,ENSG00000115539
Lung-Glandular,PDE4A,1,49,ENSG00000065989
Lung-Glandular,PDHA1,1,49,ENSG00000131828
Lung-Glandular,PDHB,1,49,ENSG00000168291
Lung-Glandular,PDLIM7,1,49,ENSG00000196923
Lung-Glandular,PDPR,1,49,ENSG00000090857
Lung-Glandular,PEBP1,1,49,ENSG00000089220
Lung-Glandular,PEBP4,1,49,ENSG00000134020
Lung-Glandular,PEX10,1,49,ENSG00000157911
Lung-Glandular,PGAM5,1,49,ENSG00000247077
Lung-Glandular,PGAP2,1,49,ENSG00000148985
Lung-Glandular,PGLS,1,49,ENSG00000130313
Lung-Glandular,PGLYRP4,1,49,ENSG00000163218
Lung-Glandular,PHIP,1,49,ENSG00000146247
Lung-Glandular,PHLDB2,1,49,ENSG00000144824
Lung-Glandular,PI16,1,49,ENSG00000164530
Lung-Glandular,PICK1,1,49,ENSG00000100151
Lung-Glandular,PIGL,1,49,ENSG00000108474
Lung-Glandular,PIGS,1,49,ENSG00000087111
Lung-Glandular,PIH1D1,1,49,ENSG00000104872
Lung-Glandular,PIK3CA,1,49,ENSG00000121879
Lung-Glandular,PITRM1,1,49,ENSG00000107959
Lung-Glandular,PKLR,1,49,ENSG00000143627
Lung-Glandular,PKN2,1,49,ENSG00000065243
Lung-Glandular,PLPP2,1,49,ENSG00000141934
Lung-Glandular,PMAIP1,1,49,ENSG00000141682
Lung-Glandular,PNKP,1,49,ENSG00000039650
Lung-Glandular,PNPLA5,1,49,ENSG00000100341
Lung-Glandular,POSTN,1,49,ENSG00000133110
Lung-Glandular,POTEJ,1,49,ENSG00000222038
Lung-Glandular,POTEM,1,49,ENSG00000222036
Lung-Glandular,POU2AF1,1,49,ENSG00000110777
Lung-Glandular,PPFIBP1,1,49,ENSG00000110841
Lung-Glandular,PPM1D,1,49,ENSG00000170836
Lung-Glandular,PPME1,1,49,ENSG00000214517
Lung-Glandular,PPP1R12C,1,49,ENSG00000125503
Lung-Glandular,PPP3CB,1,49,ENSG00000107758
Lung-Glandular,PRAMEF1,1,49,ENSG00000116721
Lung-Glandular,PRAMEF15,1,49,ENSG00000204501
Lung-Glandular,PREX1,1,49,ENSG00000124126
Lung-Glandular,PRKAG2,1,49,ENSG00000106617
Lung-Glandular,PRMT7,1,49,ENSG00000132600
Lung-Glandular,PROCA1,1,49,ENSG00000167525
Lung-Glandular,PRPH,1,49,ENSG00000135406
Lung-Glandular,PRPS2,1,49,ENSG00000101911
Lung-Glandular,PRR12,1,49,ENSG00000126464
Lung-Glandular,PRR22,1,49,ENSG00000212123
Lung-Glandular,PRR5-ARHGAP8,1,49,ENSG00000248405
Lung-Glandular,PRSS57,1,49,ENSG00000185198
Lung-Glandular,PTGES3L,1,49,ENSG00000267060
Lung-Glandular,PTGES3L-AARSD1,1,49,ENSG00000108825
Lung-Glandular,PTPN13,1,49,ENSG00000163629
Lung-Glandular,PYGO2,1,49,ENSG00000163348
Lung-Glandular,R3HCC1,1,49,ENSG00000104679
Lung-Glandular,RAB11FIP3,1,49,ENSG00000090565
Lung-Glandular,RAB17,1,49,ENSG00000124839
Lung-Glandular,RAB7A,1,49,ENSG00000075785
Lung-Glandular,RABEP2,1,49,ENSG00000177548
Lung-Glandular,RAD23B,1,49,ENSG00000119318
Lung-Glandular,RASAL3,1,49,ENSG00000105122
Lung-Glandular,RASSF8,1,49,ENSG00000123094
Lung-Glandular,RBFA,1,49,ENSG00000101546
Lung-Glandular,RBMY1F,1,49,ENSG00000169800
Lung-Glandular,RBMY1J,1,49,ENSG00000226941
Lung-Glandular,RC3H1,1,49,ENSG00000135870
Lung-Glandular,RECQL4,1,49,ENSG00000160957
Lung-Glandular,RET,1,49,ENSG00000165731
Lung-Glandular,REXO1L1P,1,49,
Lung-Glandular,RFPL2,1,49,ENSG00000128253
Lung-Glandular,RGPD2,1,49,ENSG00000185304
Lung-Glandular,RGR,1,49,ENSG00000148604
Lung-Glandular,RGS21,1,49,ENSG00000253148
Lung-Glandular,RGS6,1,49,ENSG00000182732
Lung-Glandular,RGS7,1,49,ENSG00000182901
Lung-Glandular,RHPN1,1,49,ENSG00000158106
Lung-Glandular,RIC1,1,49,ENSG00000107036
Lung-Glandular,RIPK4,1,49,ENSG00000183421
Lung-Glandular,RNASEH2C,1,49,ENSG00000172922
Lung-Glandular,RNASEK-C17orf49,1,49,
Lung-Glandular,RNF111,1,49,ENSG00000157450
Lung-Glandular,RNF212,1,49,ENSG00000178222
Lung-Glandular,ROM1,1,49,ENSG00000149489
Lung-Glandular,RP1-309K20.6,1,49,
Lung-Glandular,RP11-108K14.8,1,49,
Lung-Glandular,RP11-322L20.1,1,49,
Lung-Glandular,RP11-399J13.3,1,49,
Lung-Glandular,RP11-467N20.5,1,49,
Lung-Glandular,RP11-849F2.7,1,49,
Lung-Glandular,RP11-944C7.1,1,49,
Lung-Glandular,RPH3AL,1,49,ENSG00000181031
Lung-Glandular,RPL39,1,49,ENSG00000198918
Lung-Glandular,RPS10-NUDT3,1,49,ENSG00000270800
Lung-Glandular,RPUSD3,1,49,ENSG00000156990
Lung-Glandular,RRAGC,1,49,ENSG00000116954
Lung-Glandular,RRP8,1,49,ENSG00000132275
Lung-Glandular,RSPH3,1,49,ENSG00000130363
Lung-Glandular,RSPO4,1,49,ENSG00000101282
Lung-Glandular,RSU1,1,49,ENSG00000148484
Lung-Glandular,RTN4RL2,1,49,ENSG00000186907
Lung-Glandular,SAT2,1,49,ENSG00000141504
Lung-Glandular,SCAMP5,1,49,ENSG00000198794
Lung-Glandular,SCARF1,1,49,ENSG00000074660
Lung-Glandular,SCCPDH,1,49,ENSG00000143653
Lung-Glandular,SCG2,1,49,ENSG00000171951
Lung-Glandular,SCIN,1,49,ENSG00000006747
Lung-Glandular,SCN1B,1,49,ENSG00000105711
Lung-Glandular,SCRN2,1,49,ENSG00000141295
Lung-Glandular,SDCBP2,1,49,ENSG00000125775
Lung-Glandular,SDF2,1,49,ENSG00000132581
Lung-Glandular,SEC14L5,1,49,ENSG00000103184
Lung-Glandular,SEC22B,1,49,ENSG00000265808
Lung-Glandular,SEC24A,1,49,ENSG00000113615
Lung-Glandular,SELP,1,49,ENSG00000174175
Lung-Glandular,SELPLG,1,49,ENSG00000110876
Lung-Glandular,SEMA6B,1,49,ENSG00000167680
Lung-Glandular,SEPHS1,1,49,ENSG00000086475
Lung-Glandular,SEPHS2,1,49,ENSG00000179918
Lung-Glandular,SEPT14,1,49,
Lung-Glandular,SERPINA7,1,49,ENSG00000123561
Lung-Glandular,SERPINB2,1,49,ENSG00000197632
Lung-Glandular,SERPINH1,1,49,ENSG00000149257
Lung-Glandular,SET,1,49,ENSG00000119335
Lung-Glandular,SETD1B,1,49,ENSG00000139718
Lung-Glandular,SETDB1,1,49,ENSG00000143379
Lung-Glandular,SGF29,1,49,ENSG00000176476
Lung-Glandular,SH3KBP1,1,49,ENSG00000147010
Lung-Glandular,SH3TC1,1,49,ENSG00000125089
Lung-Glandular,SHC4,1,49,ENSG00000185634
Lung-Glandular,SIGIRR,1,49,ENSG00000185187
Lung-Glandular,SIGLEC11,1,49,ENSG00000161640
Lung-Glandular,SIRT6,1,49,ENSG00000077463
Lung-Glandular,SLC12A4,1,49,ENSG00000124067
Lung-Glandular,SLC1A4,1,49,ENSG00000115902
Lung-Glandular,SLC22A10,1,49,ENSG00000184999
Lung-Glandular,SLC25A1,1,49,ENSG00000100075
Lung-Glandular,SLC25A30,1,49,ENSG00000174032
Lung-Glandular,SLC28A1,1,49,ENSG00000156222
Lung-Glandular,SLC29A3,1,49,ENSG00000198246
Lung-Glandular,SLC2A5,1,49,ENSG00000142583
Lung-Glandular,SLC31A1,1,49,ENSG00000136868
Lung-Glandular,SLC33A1,1,49,ENSG00000169359
Lung-Glandular,SLC39A1,1,49,ENSG00000143570
Lung-Glandular,SLC39A2,1,49,ENSG00000165794
Lung-Glandular,SLC39A6,1,49,ENSG00000141424
Lung-Glandular,SLC44A3,1,49,ENSG00000143036
Lung-Glandular,SLC4A2,1,49,ENSG00000164889
Lung-Glandular,SLC6A16,1,49,ENSG00000063127
Lung-Glandular,SLC7A1,1,49,ENSG00000139514
Lung-Glandular,SLC7A6,1,49,ENSG00000103064
Lung-Glandular,SLCO4A1,1,49,ENSG00000101187
Lung-Glandular,SLF2,1,49,ENSG00000119906
Lung-Glandular,SLIT2,1,49,ENSG00000145147
Lung-Glandular,SLURP1,1,49,ENSG00000126233
Lung-Glandular,SMCP,1,49,ENSG00000163206
Lung-Glandular,SMPDL3A,1,49,ENSG00000172594
Lung-Glandular,SMTN,1,49,ENSG00000183963
Lung-Glandular,SMURF1,1,49,ENSG00000198742
Lung-Glandular,SNN,1,49,ENSG00000184602
Lung-Glandular,SNRPA,1,49,ENSG00000077312
Lung-Glandular,SNTG1,1,49,ENSG00000147481
Lung-Glandular,SNTG2,1,49,ENSG00000172554
Lung-Glandular,SNX8,1,49,ENSG00000106266
Lung-Glandular,SOS1,1,49,ENSG00000115904
Lung-Glandular,SOX2,1,49,ENSG00000181449
Lung-Glandular,SOX9,1,49,ENSG00000125398
Lung-Glandular,SP1,1,49,ENSG00000185591
Lung-Glandular,SP2,1,49,ENSG00000167182
Lung-Glandular,SP3,1,49,ENSG00000172845
Lung-Glandular,SPAG4,1,49,ENSG00000061656
Lung-Glandular,SPATA31D4,1,49,ENSG00000189357
Lung-Glandular,SPATC1L,1,49,ENSG00000160284
Lung-Glandular,SPCS1,1,49,ENSG00000114902
Lung-Glandular,SPHAR,1,49,
Lung-Glandular,SPIDR,1,49,ENSG00000164808
Lung-Glandular,SPINK14,1,49,ENSG00000196800
Lung-Glandular,SPP2,1,49,ENSG00000072080
Lung-Glandular,SPPL3,1,49,ENSG00000157837
Lung-Glandular,SPRR2D,1,49,ENSG00000163216
Lung-Glandular,SRD5A1,1,49,ENSG00000145545
Lung-Glandular,SRRM5,1,49,ENSG00000226763
Lung-Glandular,SRSF5,1,49,ENSG00000100650
Lung-Glandular,SRXN1,1,49,ENSG00000271303
Lung-Glandular,SSBP1,1,49,ENSG00000106028
Lung-Glandular,SSBP2,1,49,ENSG00000145687
Lung-Glandular,STAP2,1,49,ENSG00000178078
Lung-Glandular,STAT6,1,49,ENSG00000166888
Lung-Glandular,STK32A,1,49,ENSG00000169302
Lung-Glandular,STRN,1,49,ENSG00000115808
Lung-Glandular,STT3B,1,49,ENSG00000163527
Lung-Glandular,STX2,1,49,ENSG00000111450
Lung-Glandular,STX4,1,49,ENSG00000103496
Lung-Glandular,SULT6B1,1,49,ENSG00000138068
Lung-Glandular,SUPT20H,1,49,ENSG00000102710
Lung-Glandular,SUSD3,1,49,ENSG00000157303
Lung-Glandular,SVOPL,1,49,ENSG00000157703
Lung-Glandular,TADA1,1,49,ENSG00000152382
Lung-Glandular,TAF11,1,49,ENSG00000064995
Lung-Glandular,TAF15,1,49,ENSG00000270647
Lung-Glandular,TAF4,1,49,ENSG00000130699
Lung-Glandular,TAF5L,1,49,ENSG00000135801
Lung-Glandular,TAPT1,1,49,ENSG00000169762
Lung-Glandular,TARP,1,49,ENSG00000211689
Lung-Glandular,TAS2R41,1,49,ENSG00000221855
Lung-Glandular,TBC1D10B,1,49,ENSG00000169221
Lung-Glandular,TBC1D16,1,49,ENSG00000167291
Lung-Glandular,TBC1D3,1,49,ENSG00000274512
Lung-Glandular,TBC1D3B,1,49,ENSG00000274808
Lung-Glandular,TBC1D3D,1,49,ENSG00000274419
Lung-Glandular,TBC1D3I,1,49,ENSG00000274933
Lung-Glandular,TBX4,1,49,ENSG00000121075
Lung-Glandular,TCAP,1,49,ENSG00000173991
Lung-Glandular,TCFL5,1,49,ENSG00000101190
Lung-Glandular,TENM4,1,49,ENSG00000149256
Lung-Glandular,TEX30,1,49,ENSG00000151287
Lung-Glandular,TEX37,1,49,ENSG00000172073
Lung-Glandular,TFAP2A,1,49,ENSG00000137203
Lung-Glandular,TGFBR2,1,49,ENSG00000163513
Lung-Glandular,TGIF1,1,49,ENSG00000177426
Lung-Glandular,TGIF2-C20orf24,1,49,
Lung-Glandular,THAP8,1,49,ENSG00000161277
Lung-Glandular,THRSP,1,49,ENSG00000151365
Lung-Glandular,THUMPD2,1,49,ENSG00000138050
Lung-Glandular,TIGD2,1,49,ENSG00000180346
Lung-Glandular,TIMP4,1,49,ENSG00000157150
Lung-Glandular,TIRAP,1,49,ENSG00000150455
Lung-Glandular,TLN1,1,49,ENSG00000137076
Lung-Glandular,TM2D1,1,49,ENSG00000162604
Lung-Glandular,TMA7,1,49,ENSG00000232112
Lung-Glandular,TMCO5A,1,49,ENSG00000166069
Lung-Glandular,TMCO6,1,49,ENSG00000113119
Lung-Glandular,TMEM107,1,49,ENSG00000179029
Lung-Glandular,TMEM130,1,49,ENSG00000166448
Lung-Glandular,TMEM133,1,49,
Lung-Glandular,TMEM147,1,49,ENSG00000105677
Lung-Glandular,TMEM165,1,49,ENSG00000134851
Lung-Glandular,TMEM190,1,49,ENSG00000160472
Lung-Glandular,TMEM209,1,49,ENSG00000146842
Lung-Glandular,TMEM244,1,49,ENSG00000203756
Lung-Glandular,TMEM39B,1,49,ENSG00000121775
Lung-Glandular,TMEM41A,1,49,ENSG00000163900
Lung-Glandular,TMEM74B,1,49,ENSG00000125895
Lung-Glandular,TMEM99,1,49,
Lung-Glandular,TMOD4,1,49,ENSG00000163157
Lung-Glandular,TNFRSF10D,1,49,ENSG00000173530
Lung-Glandular,TNKS,1,49,ENSG00000173273
Lung-Glandular,TNPO1,1,49,ENSG00000083312
Lung-Glandular,TNRC6A,1,49,ENSG00000090905
Lung-Glandular,TNS3,1,49,ENSG00000136205
Lung-Glandular,TOE1,1,49,ENSG00000132773
Lung-Glandular,TOMM20L,1,49,ENSG00000196860
Lung-Glandular,TPM2,1,49,ENSG00000198467
Lung-Glandular,TPM4,1,49,ENSG00000167460
Lung-Glandular,TPRA1,1,49,ENSG00000163870
Lung-Glandular,TPSD1,1,49,ENSG00000095917
Lung-Glandular,TRIM37,1,49,ENSG00000108395
Lung-Glandular,TRIM49B,1,49,ENSG00000182053
Lung-Glandular,TRIM63,1,49,ENSG00000158022
Lung-Glandular,TRIM65,1,49,ENSG00000141569
Lung-Glandular,TRMT10A,1,49,ENSG00000145331
Lung-Glandular,TROAP,1,49,ENSG00000135451
Lung-Glandular,TRPM4,1,49,ENSG00000130529
Lung-Glandular,TRPV6,1,49,ENSG00000165125
Lung-Glandular,TSPAN11,1,49,ENSG00000110900
Lung-Glandular,TSPAN16,1,49,ENSG00000130167
Lung-Glandular,TTC19,1,49,ENSG00000011295
Lung-Glandular,TTC23,1,49,ENSG00000103852
Lung-Glandular,TTYH1,1,49,ENSG00000167614
Lung-Glandular,TUBA1C,1,49,ENSG00000167553
Lung-Glandular,TUBB4B,1,49,ENSG00000188229
Lung-Glandular,TWNK,1,49,ENSG00000107815
Lung-Glandular,TXNRD1,1,49,ENSG00000198431
Lung-Glandular,UBA5,1,49,ENSG00000081307
Lung-Glandular,UBB,1,49,ENSG00000170315
Lung-Glandular,UBE2F,1,49,ENSG00000184182
Lung-Glandular,UBE2Q1,1,49,ENSG00000160714
Lung-Glandular,UBE2W,1,49,ENSG00000104343
Lung-Glandular,UBE3B,1,49,ENSG00000151148
Lung-Glandular,UBN2,1,49,ENSG00000157741
Lung-Glandular,UCK1,1,49,ENSG00000130717
Lung-Glandular,UMODL1,1,49,ENSG00000177398
Lung-Glandular,UNC45A,1,49,ENSG00000140553
Lung-Glandular,UPF3B,1,49,ENSG00000125351
Lung-Glandular,USB1,1,49,ENSG00000103005
Lung-Glandular,USF2,1,49,ENSG00000105698
Lung-Glandular,USP43,1,49,ENSG00000154914
Lung-Glandular,USP48,1,49,ENSG00000090686
Lung-Glandular,UXS1,1,49,ENSG00000115652
Lung-Glandular,VASH1,1,49,ENSG00000071246
Lung-Glandular,VAX2,1,49,ENSG00000116035
Lung-Glandular,VCY,1,49,ENSG00000129864
Lung-Glandular,VEZT,1,49,ENSG00000028203
Lung-Glandular,VPS11,1,49,ENSG00000160695
Lung-Glandular,VPS13A,1,49,ENSG00000197969
Lung-Glandular,VPS45,1,49,ENSG00000136631
Lung-Glandular,VSX2,1,49,ENSG00000119614
Lung-Glandular,WAC,1,49,ENSG00000095787
Lung-Glandular,WBP4,1,49,ENSG00000120688
Lung-Glandular,WDR44,1,49,ENSG00000131725
Lung-Glandular,WDR73,1,49,ENSG00000177082
Lung-Glandular,WDR87,1,49,ENSG00000171804
Lung-Glandular,WDR93,1,49,ENSG00000140527
Lung-Glandular,WIZ,1,49,ENSG00000011451
Lung-Glandular,WRAP53,1,49,ENSG00000141499
Lung-Glandular,XDH,1,49,ENSG00000158125
Lung-Glandular,XKR6,1,49,ENSG00000171044
Lung-Glandular,XPA,1,49,ENSG00000136936
Lung-Glandular,XPNPEP1,1,49,ENSG00000108039
Lung-Glandular,YIPF5,1,49,ENSG00000145817
Lung-Glandular,YME1L1,1,49,ENSG00000136758
Lung-Glandular,YY1AP1,1,49,ENSG00000163374
Lung-Glandular,ZBTB14,1,49,ENSG00000198081
Lung-Glandular,ZBTB24,1,49,ENSG00000112365
Lung-Glandular,ZBTB3,1,49,ENSG00000185670
Lung-Glandular,ZC3HAV1L,1,49,ENSG00000146858
Lung-Glandular,ZCCHC10,1,49,ENSG00000155329
Lung-Glandular,ZMYM2,1,49,ENSG00000121741
Lung-Glandular,ZNF107,1,49,ENSG00000196247
Lung-Glandular,ZNF112,1,49,ENSG00000062370
Lung-Glandular,ZNF19,1,49,ENSG00000157429
Lung-Glandular,ZNF225,1,49,ENSG00000256294
Lung-Glandular,ZNF264,1,49,ENSG00000083844
Lung-Glandular,ZNF274,1,49,ENSG00000171606
Lung-Glandular,ZNF329,1,49,ENSG00000181894
Lung-Glandular,ZNF367,1,49,ENSG00000165244
Lung-Glandular,ZNF514,1,49,ENSG00000144026
Lung-Glandular,ZNF518A,1,49,ENSG00000177853
Lung-Glandular,ZNF560,1,49,ENSG00000198028
Lung-Glandular,ZNF575,1,49,ENSG00000176472
Lung-Glandular,ZNF624,1,49,ENSG00000197566
Lung-Glandular,ZNF626,1,49,ENSG00000188171
Lung-Glandular,ZNF645,1,49,
Lung-Glandular,ZNF649,1,49,ENSG00000198093
Lung-Glandular,ZNF839,1,49,ENSG00000022976
Lung-Glandular,ZWINT,1,49,ENSG00000122952
Lung-Glandular,ZYX,1,49,ENSG00000159840
Lung-Glandular,AC002398.9,2,49,
Lung-Glandular,AC004017.1,2,49,
Lung-Glandular,AC004076.7,2,49,
Lung-Glandular,AC004824.2,2,49,
Lung-Glandular,AC005082.1,2,49,
Lung-Glandular,AC007216.2,2,49,
Lung-Glandular,AC008686.1,2,49,
Lung-Glandular,AC009060.1,2,49,
Lung-Glandular,AC009977.1,2,49,
Lung-Glandular,AC026369.1,2,49,
Lung-Glandular,AC026407.1,2,49,
Lung-Glandular,AC073333.1,2,49,
Lung-Glandular,AC073657.1,2,49,
Lung-Glandular,AC090673.2,2,49,
Lung-Glandular,ADGRG1,2,49,ENSG00000205336
Lung-Glandular,ADSS,2,49,
Lung-Glandular,AL162389.1,2,49,
Lung-Glandular,AL353608.1,2,49,
Lung-Glandular,AL365202.1,2,49,
Lung-Glandular,AL590867.1,2,49,
Lung-Glandular,AP001024.2,2,49,
Lung-Glandular,ARHGAP11A,2,49,ENSG00000198826
Lung-Glandular,ATPAF2,2,49,ENSG00000171953
Lung-Glandular,BEND3,2,49,ENSG00000178409
Lung-Glandular,BHLHE41,2,49,ENSG00000123095
Lung-Glandular,C12orf65,2,49,
Lung-Glandular,CDS2,2,49,ENSG00000101290
Lung-Glandular,CDY1B,2,49,ENSG00000172352
Lung-Glandular,CH17-132F21.1,2,49,
Lung-Glandular,CHMP7,2,49,ENSG00000147457
Lung-Glandular,CLPP,2,49,ENSG00000125656
Lung-Glandular,COX11,2,49,ENSG00000166260
Lung-Glandular,CPD,2,49,ENSG00000108582
Lung-Glandular,CSK,2,49,ENSG00000103653
Lung-Glandular,CSNK2A1,2,49,ENSG00000101266
Lung-Glandular,CTD-2410N18.5,2,49,
Lung-Glandular,CTD-2545M3.6,2,49,
Lung-Glandular,DDX1,2,49,ENSG00000079785
Lung-Glandular,DMAC2,2,49,ENSG00000105341
Lung-Glandular,DPH2,2,49,ENSG00000132768
Lung-Glandular,DPH6,2,49,ENSG00000134146
Lung-Glandular,DUS2,2,49,ENSG00000167264
Lung-Glandular,E2F1,2,49,ENSG00000101412
Lung-Glandular,EARS2,2,49,ENSG00000103356
Lung-Glandular,EED,2,49,ENSG00000074266
Lung-Glandular,ENDOV,2,49,ENSG00000173818
Lung-Glandular,FAM122A,2,49,
Lung-Glandular,FAM58A,2,49,
Lung-Glandular,FBXO11,2,49,ENSG00000138081
Lung-Glandular,FBXO42,2,49,ENSG00000037637
Lung-Glandular,FKBPL,2,49,ENSG00000204315
Lung-Glandular,FKSG62,2,49,
Lung-Glandular,FOS,2,49,ENSG00000170345
Lung-Glandular,FOXRED1,2,49,ENSG00000110074
Lung-Glandular,FUS,2,49,ENSG00000089280
Lung-Glandular,GVQW2,2,49,
Lung-Glandular,HECTD1,2,49,ENSG00000092148
Lung-Glandular,HIST2H2AA4,2,49,
Lung-Glandular,HIST2H3C,2,49,
Lung-Glandular,HSPA13,2,49,ENSG00000155304
Lung-Glandular,IDH3A,2,49,ENSG00000166411
Lung-Glandular,ILK,2,49,ENSG00000166333
Lung-Glandular,KATNB1,2,49,ENSG00000140854
Lung-Glandular,KIAA0100,2,49,
Lung-Glandular,KRTAP2-4,2,49,ENSG00000213417
Lung-Glandular,LILRB1-AS1,2,49,
Lung-Glandular,LYPD4,2,49,ENSG00000273111
Lung-Glandular,LZTS2,2,49,ENSG00000107816
Lung-Glandular,MAEA,2,49,ENSG00000090316
Lung-Glandular,MAPK1,2,49,ENSG00000100030
Lung-Glandular,MARK2,2,49,ENSG00000072518
Lung-Glandular,MBD3,2,49,ENSG00000071655
Lung-Glandular,MECR,2,49,ENSG00000116353
Lung-Glandular,MED16,2,49,ENSG00000175221
Lung-Glandular,MEMO1,2,49,ENSG00000162959
Lung-Glandular,MIR548I3,2,49,ENSG00000221305
Lung-Glandular,MIR7108,2,49,ENSG00000283728
Lung-Glandular,MPI,2,49,ENSG00000178802
Lung-Glandular,MRM2,2,49,ENSG00000122687
Lung-Glandular,MRPL13,2,49,ENSG00000172172
Lung-Glandular,MRPL46,2,49,ENSG00000259494
Lung-Glandular,MTO1,2,49,ENSG00000135297
Lung-Glandular,MYO10,2,49,ENSG00000145555
Lung-Glandular,NDUFAF3,2,49,ENSG00000178057
Lung-Glandular,NDUFB11,2,49,ENSG00000147123
Lung-Glandular,NDUFC2-KCTD14,2,49,ENSG00000259112
